41.0	0.78885853	0.82139271	0.91798657	0.87941849	0.91768217	0.85326827	0.91798657	1.0113438
42.0	0.82089698	0.85353661	0.95033234	0.91197348	0.95004255	0.88553405	0.95033234	1.0436792
43.0	0.85307556	0.88578486	0.98266268	0.94454366	0.98238659	0.91786319	0.98266268	1.0758722
44.0	0.88535535	0.91809785	1.0149376	0.9770897	1.0146745	0.950216	1.0149376	1.1078832
45.0	0.91769719	0.95043594	1.0471176	1.009572	1.0468668	0.98255283	1.0471176	1.1396734
46.0	0.95006156	0.98275912	1.0791625	1.0419513	1.0789233	1.0148339	1.0791625	1.1712035
47.0	0.98240894	1.0150276	1.1110328	1.0741879	1.1108047	1.0470195	1.1110328	1.2024351
48.0	1.0146997	1.0472016	1.142689	1.1062425	1.1424713	1.0790697	1.142689	1.2333299
49.0	1.0468941	1.0792412	1.1740918	1.1380759	1.1738839	1.110945	1.1740918	1.2638494
50.0	1.0789523	1.1111064	1.205202	1.1696492	1.2050035	1.1426058	1.205202	1.2939562
51.0	1.1108351	1.142758	1.2359809	1.2009234	1.2357912	1.1740128	1.2359809	1.3236129
52.0	1.1425028	1.1741564	1.26639	1.23186	1.2662088	1.205127	1.26639	1.3527828
53.0	1.1739161	1.2052627	1.2963914	1.262421	1.2962182	1.2359097	1.2963914	1.3814298
54.0	1.2050362	1.236038	1.3259475	1.2925686	1.3257819	1.2663224	1.3259475	1.4095181
55.0	1.2358243	1.2664436	1.3550214	1.3222655	1.354863	1.2963272	1.3550214	1.4370128
56.0	1.266242	1.2964419	1.3835765	1.3514748	1.3834251	1.3258865	1.3835765	1.4638796
57.0	1.2962514	1.3259951	1.411577	1.3801605	1.4114321	1.3549633	1.411577	1.4900849
58.0	1.3258151	1.3550663	1.4389877	1.4082866	1.4388492	1.3835213	1.4389877	1.515596
59.0	1.3548959	1.3836188	1.4657742	1.4358184	1.4656416	1.4115244	1.4657742	1.5403811
60.0	1.3834577	1.4116169	1.4919027	1.4627215	1.4917758	1.4389377	1.4919027	1.5644089
61.0	1.4114643	1.4390255	1.5173402	1.4889624	1.5172187	1.4657265	1.5173402	1.5876493
62.0	1.4388809	1.4658099	1.5420548	1.5145082	1.5419384	1.4918573	1.5420548	1.6100733
63.0	1.4656729	1.4919364	1.566015	1.5393273	1.5659037	1.5172969	1.566015	1.6316527
64.0	1.4918065	1.5173721	1.5891907	1.5633882	1.5890841	1.5420134	1.5891907	1.6523602
65.0	1.5172489	1.5420849	1.6115527	1.586661	1.6114506	1.5659757	1.6115527	1.6721699
66.0	1.5419679	1.5660436	1.6330726	1.6091166	1.6329747	1.5891532	1.6330726	1.6910568
67.0	1.5659325	1.5892179	1.653723	1.6307267	1.6536293	1.6115168	1.653723	1.7089972
68.0	1.5891123	1.6115783	1.6734779	1.6514642	1.6733881	1.6330384	1.6734779	1.7259684
69.0	1.6114781	1.6330968	1.6923122	1.6713033	1.6922263	1.6536903	1.6923122	1.7419488
70.0	1.6330016	1.653746	1.7102021	1.6902186	1.7101197	1.6734468	1.7102021	1.7569185
71.0	1.6536554	1.6734998	1.7271247	1.7081866	1.7270458	1.6922826	1.7271247	1.7708586
72.0	1.6734135	1.692333	1.7430587	1.7251848	1.7429831	1.7101737	1.7430587	1.7837515
73.0	1.692251	1.7102218	1.7579837	1.7411916	1.7579113	1.7270976	1.7579837	1.7955807
74.0	1.7101437	1.7271434	1.7718807	1.756187	1.7718114	1.7430328	1.7718807	1.8063315
75.0	1.7270691	1.7430764	1.7847323	1.7701519	1.7846658	1.7579589	1.7847323	1.8159902
76.0	1.7430058	1.7580005	1.7965219	1.7830689	1.7964582	1.7718571	1.7965219	1.8245447
77.0	1.7579333	1.7718968	1.8072345	1.7949216	1.8071735	1.7847097	1.8072345	1.8319842
